Date,Close,Close_Forecast
2021-08-24,14430.0,14405.961
2021-08-25,14448.7001953125,14408.81
2021-08-26,14465.7001953125,14414.374
2021-08-27,14449.2998046875,14420.555
2021-08-30,14411.0,14425.569
2021-08-31,14362.0,14424.25
2021-09-01,14246.5,14416.263
2021-09-02,14269.2001953125,14395.147
2021-09-03,14245.5,14379.501
2021-09-06,14256.0,14361.727
2021-09-07,14231.400390625,14349.089
2021-09-08,14279.2001953125,14332.009
2021-09-09,14326.400390625,14324.089
2021-09-10,14258.7998046875,14319.057
2021-09-13,14196.0,14307.177
2021-09-14,14291.599609375,14290.812
2021-09-15,14249.7001953125,14290.084
2021-09-16,14264.5,14282.571
2021-09-17,14283.900390625,14276.938
2021-09-20,14221.0,14274.035
2021-09-21,14320.5,14264.2705
2021-09-22,14237.5,14271.356
2021-09-23,14279.2001953125,14265.83
2021-09-24,14286.5,14264.435
2021-09-27,14251.0,14266.09
2021-09-28,14242.5,14266.159
2021-09-29,14318.599609375,14261.994
2021-09-30,14385.0,14269.277
2021-10-01,14328.599609375,14280.758
2021-10-04,14301.0,14287.413
2021-10-05,14300.5,14289.396
2021-10-06,14246.0,14293.652
2021-10-07,14232.400390625,14291.778
2021-10-08,14170.7998046875,14283.143
2021-10-11,14216.0,14270.447
2021-10-12,14194.0,14263.725
2021-10-13,14221.2001953125,14257.231
2021-10-14,14219.7001953125,14252.618
2021-10-15,14078.5,14244.275
2021-10-18,14067.0,14222.67
2021-10-19,14157.2001953125,14203.973
2021-10-20,14116.7998046875,14197.452
2021-10-21,14119.7998046875,14182.517
2021-10-22,14175.0,14169.336
2021-10-25,14116.0,14168.54
2021-10-26,14193.5,14158.76
2021-10-27,14175.7001953125,14162.655
2021-10-28,14217.099609375,14161.946
2021-10-29,14229.0,14165.328
2021-11-01,14228.5,14174.192
2021-11-02,14276.599609375,14182.715
2021-11-03,14289.900390625,14194.047
2021-11-04,14366.0,14205.315
2021-11-05,14414.0,14223.897
2021-11-08,14319.7998046875,14252.343
2021-11-09,14252.0,14263.179
2021-11-10,14290.0,14265.733
2021-11-11,14302.400390625,14274.416
2021-11-12,14261.7001953125,14278.42
2021-11-15,14186.7001953125,14278.768
2021-11-16,14185.400390625,14270.333
2021-11-17,14274.2001953125,14263.571
2021-11-18,14223.7998046875,14267.741
2021-11-19,14204.7001953125,14260.704
2021-11-22,14265.099609375,14252.425
2021-11-23,14259.599609375,14255.963
2021-11-24,14272.5,14258.321
2021-11-25,14303.400390625,14258.929
2021-11-26,14320.0,14260.399
2021-11-29,14408.2001953125,14265.522
2021-11-30,14377.0,14285.449
2021-12-01,14333.0,14298.667
2021-12-02,14376.0,14302.137
2021-12-03,14443.7998046875,14310.634
2021-12-06,14514.0,14329.854
2021-12-07,14490.0,14353.753
2021-12-08,14393.2998046875,14371.718
2021-12-09,14335.0,14376.914
2021-12-10,14297.400390625,14374.994
2021-12-13,14351.900390625,14367.615
2021-12-14,14324.7001953125,14366.444
2021-12-15,14342.5,14362.768
2021-12-16,14297.5,14361.541
2021-12-17,14380.0,14354.762
2021-12-20,14385.7001953125,14358.038
2021-12-21,14388.7001953125,14358.471
2021-12-22,14263.900390625,14361.764
2021-12-23,14193.7998046875,14349.577
2021-12-24,14167.7998046875,14333.629
2021-12-27,14189.2998046875,14312.356
2021-12-28,14220.0,14293.077
2021-12-29,14238.2001953125,14277.415
2021-12-30,14237.0,14269.733
2021-12-31,14285.2001953125,14265.188
2022-01-03,14215.0,14265.119
2022-01-04,14283.599609375,14254.262
2022-01-05,14385.5,14252.902
2022-01-06,14446.5,14267.944
2022-01-07,14408.0,14290.602
2022-01-10,14318.5,14303.517
2022-01-11,14313.0,14303.384
2022-01-12,14277.0,14304.653
2022-01-13,14298.900390625,14303.147
2022-01-14,14276.0,14306.425
2022-01-17,14314.5,14304.757
2022-01-18,14349.7001953125,14308.236
2022-01-19,14382.2998046875,14313.514
2022-01-20,14362.7998046875,14322.871
2022-01-21,14343.0,14325.885
2022-01-24,14329.7001953125,14330.982
2022-01-25,14365.0,14333.871
2022-01-26,14330.5,14338.46
2022-01-27,14366.400390625,14336.442
2022-01-28,14389.2001953125,14339.657
2022-01-31,14381.599609375,14346.24
2022-02-01,14350.0,14352.13
2022-02-02,14322.2998046875,14352.056
2022-02-03,14363.7998046875,14349.7705
2022-02-04,14377.0,14351.981
2022-02-07,14400.400390625,14356.697
2022-02-08,14405.599609375,14362.362
2022-02-09,14379.5,14366.532
2022-02-10,14334.2001953125,14366.996
2022-02-11,14328.0,14360.61
2022-02-14,14344.7001953125,14356.821
2022-02-15,14303.0,14354.834
2022-02-16,14260.599609375,14348.678
2022-02-17,14274.400390625,14338.096
2022-02-18,14348.0,14328.715
2022-02-21,14365.900390625,14329.816
2022-02-22,14355.0,14331.987
2022-02-23,14395.0,14333.692
2022-02-24,14365.0,14341.327
2022-02-25,14452.5,14345.116
2022-02-28,14334.2001953125,14357.982
2022-03-01,14360.0,14352.196
2022-03-02,14425.0,14352.209
2022-03-03,14387.5,14362.786
2022-03-04,14358.400390625,14367.646
2022-03-07,14381.7001953125,14364.096
2022-03-08,14406.400390625,14367.265
2022-03-09,14362.7001953125,14373.079
2022-03-10,14251.0,14373.902
2022-03-11,14275.0,14358.246
2022-03-14,14325.5,14347.524
2022-03-15,14347.5,14345.02
2022-03-16,14305.2998046875,14343.145
2022-03-17,14263.5,14336.406
2022-03-18,14326.0,14326.057
2022-03-21,14342.2998046875,14326.492
2022-03-22,14345.0,14328.254
2022-03-23,14345.5,14325.464
2022-03-24,14389.0,14326.157
2022-03-25,14337.099609375,14336.88
2022-03-28,14334.0,14336.143
2022-03-29,14373.0,14335.029
2022-03-30,14334.0,14336.434
2022-03-31,14327.5,14336.815
2022-04-01,14351.0,14336.822
2022-04-04,14361.0,14339.235
2022-04-05,14322.2998046875,14341.285
2022-04-06,14365.5,14336.49
2022-04-07,14382.0,14340.485
2022-04-08,14385.0,14345.277
2022-04-11,14355.0,14351.693
2022-04-12,14360.7001953125,14352.65
2022-04-13,14364.2001953125,14352.839
2022-04-14,14360.2001953125,14354.06
2022-04-15,14383.900390625,14356.767
2022-04-18,14337.0,14360.631
2022-04-19,14353.7998046875,14357.035
2022-04-20,14364.900390625,14356.612
2022-04-21,14351.0,14358.471
2022-04-22,14382.0,14357.701
2022-04-25,14350.0,14359.403
2022-04-26,14478.0,14359.375
2022-04-27,14466.0,14373.449
2022-04-28,14447.5,14383.856
2022-04-29,14502.0,14390.56
2022-05-02,14490.0,14404.884
2022-05-03,14522.599609375,14417.871
2022-05-04,14491.0,14430.719
2022-05-05,14425.0,14440.046
2022-05-06,14458.7001953125,14439.122
2022-05-09,14490.0,14443.918
2022-05-10,14552.2001953125,14452.613
2022-05-11,14520.7998046875,14464.713
2022-05-12,14543.400390625,14472.011
2022-05-13,14632.099609375,14481.99
2022-05-16,14606.0,14503.547
2022-05-17,14645.0,14517.673
2022-05-18,14630.599609375,14531.758
2022-05-19,14740.0,14546.684
2022-05-20,14626.7998046875,14573.208
2022-05-23,14645.0,14581.057
2022-05-24,14619.2001953125,14592.398
2022-05-25,14635.7998046875,14594.676
2022-05-26,14597.0,14604.557
2022-05-27,14584.2001953125,14603.937
2022-05-30,14570.0,14604.361
2022-05-31,14538.400390625,14599.044
2022-06-01,14543.900390625,14591.575
2022-06-02,14531.5,14584.842
2022-06-03,14426.7998046875,14574.976
2022-06-06,14431.0,14554.654
2022-06-07,14435.2001953125,14537.428
2022-06-08,14458.7998046875,14521.782
2022-06-09,14495.2998046875,14508.283
2022-06-10,14611.7998046875,14501.786
2022-06-13,14546.0,14512.358
2022-06-14,14795.0,14512.317
2022-06-15,14740.7998046875,14544.943
2022-06-16,14681.0,14566.513
2022-06-17,14776.099609375,14578.109
2022-06-20,14816.0,14603.217
2022-06-21,14827.7001953125,14633.922
2022-06-22,14831.7001953125,14656.767
2022-06-23,14843.0,14679.757
2022-06-24,14841.7998046875,14700.337
2022-06-27,14841.0,14721.547
2022-06-28,14791.0,14740.029
2022-06-29,14857.0,14747.163
2022-06-30,14877.0,14762.258
2022-07-01,14921.900390625,14777.173
2022-07-04,14931.0,14798.746
2022-07-05,15008.0,14812.242
2022-07-06,15037.0,14835.262
2022-07-07,15010.0,14860.046
2022-07-08,14964.599609375,14877.947
2022-07-11,14970.0,14885.357
2022-07-12,14989.099609375,14897.327
2022-07-13,15010.0,14904.769
2022-07-14,15030.400390625,14913.21
2022-07-15,15037.099609375,14921.391
2022-07-18,14986.0,14929.323
2022-07-19,14977.0,14932.666
2022-07-20,14960.7998046875,14931.969
2022-07-21,15022.0,14929.002
2022-07-22,15004.2001953125,14932.786
2022-07-25,15011.0,14934.741
2022-07-26,14978.0,14935.63
2022-07-27,14982.7998046875,14933.078
2022-07-28,14914.2001953125,14933.031
2022-07-29,14849.099609375,14922.84
2022-08-01,14826.0,14909.665
2022-08-02,14838.0,14893.166
2022-08-03,14890.099609375,14880.533
2022-08-04,14900.0,14872.551
2022-08-05,14884.7001953125,14865.156
2022-08-08,14886.0,14857.703
2022-08-09,14831.2001953125,14854.995
2022-08-10,14856.7001953125,14844.101
2022-08-11,14756.900390625,14836.741
2022-08-12,14724.2001953125,14817.763
2022-08-15,14661.0,14798.133
2022-08-16,14776.400390625,14774.913
2022-08-17,14747.099609375,14768.545
2022-08-18,14764.099609375,14756.133
2022-08-19,14845.7001953125,14748.53
2022-08-22,14831.0,14753.086
2022-08-23,14933.5,14757.738
2022-08-24,14850.0,14773.115
2022-08-25,14845.0,14774.255
2022-08-26,14773.0,14775.826
2022-08-29,14811.0,14770.737
2022-08-30,14895.0,14775.092
2022-08-31,14850.0,14784.056
2022-09-01,14855.0,14787.115
2022-09-02,14902.099609375,14789.64
2022-09-05,14890.0,14802.035
2022-09-06,14882.2998046875,14807.91
2022-09-07,14904.0,14812.629
2022-09-08,14865.2998046875,14819.496
2022-09-09,14892.2998046875,14820.767
2022-09-12,14823.0,14826.883
2022-09-13,14858.7001953125,14823.638
2022-09-14,14954.900390625,14822.621
2022-09-15,14915.0,14832.571
2022-09-16,14933.599609375,14838.399
2022-09-19,14946.0,14845.973
2022-09-20,14985.7998046875,14856.673
2022-09-21,15008.599609375,14867.879
2022-09-22,15019.0,14881.3955
2022-09-23,15026.599609375,14891.324
2022-09-26,15031.0,14902.925
2022-09-27,15204.0,14915.791
2022-09-28,15167.2001953125,14943.227
2022-09-29,15175.2998046875,14960.082
2022-09-30,15175.2001953125,14974.988
2022-10-03,15221.0,14993.107
2022-10-04,15290.0,15013.514
2022-10-05,15180.0,15034.087
2022-10-06,15206.7001953125,15041.013
2022-10-07,15215.7998046875,15050.492
2022-10-10,15246.0,15061.446
2022-10-11,15343.0,15071.993
2022-10-12,15338.5,15087.5205
2022-10-13,15318.599609375,15099.632
2022-10-14,15364.0,15109.7
2022-10-17,15420.0,15126.816
2022-10-18,15441.400390625,15144.061
2022-10-19,15466.2001953125,15158.094
2022-10-20,15620.0,15174.521
2022-10-21,15562.0,15203.531
2022-10-24,15626.0,15223.608
2022-10-25,15586.5,15247.481
2022-10-26,15549.0,15261.87
2022-10-27,15502.7001953125,15274.063
2022-10-28,15554.2001953125,15278.286
2022-10-31,15549.2001953125,15289.761
2022-11-01,15649.0,15295.37
2022-11-02,15690.0,15308.095
2022-11-03,15696.0,15322.896
2022-11-04,15780.0,15335.674
2022-11-07,15609.5,15355.606
2022-11-08,15675.0,15356.552
2022-11-09,15645.0,15363.86
2022-11-10,15671.5,15365.547
2022-11-11,15500.0,15370.402
2022-11-14,15473.900390625,15357.772
2022-11-15,15530.099609375,15345.664
2022-11-16,15557.0,15336.556
2022-11-17,15655.0,15332.558
2022-11-18,15720.0,15332.705
2022-11-21,15629.400390625,15343.533
2022-11-22,15755.0,15342.527
2022-11-23,15671.0,15353.659
2022-11-24,15619.599609375,15354.598
2022-11-25,15605.0,15347.562
2022-11-28,15675.099609375,15345.313
2022-11-29,15746.0,15349.815
2022-11-30,15726.5,15356.799
2022-12-01,15634.5,15360.98
2022-12-02,15355.5,15355.559
2022-12-05,15421.0,15329.383
2022-12-06,15520.2998046875,15314.532
2022-12-07,15623.0,15303.173
2022-12-08,15596.0,15303.194
2022-12-09,15590.0,15295.997
2022-12-12,15582.0,15295.806
2022-12-13,15676.2998046875,15292.745
2022-12-14,15554.7001953125,15296.632
2022-12-15,15481.0,15288.444
2022-12-16,15626.0,15277.693
2022-12-19,15615.900390625,15290.738
2022-12-20,15567.5,15296.048
2022-12-21,15556.0,15292.475
2022-12-22,15513.0,15286.615
2022-12-23,15563.0,15279.493
2022-12-26,15565.900390625,15280.95
2022-12-27,15607.0,15281.456
2022-12-28,15617.5,15281.687
2022-12-29,15789.0,15285.774
2022-12-30,15620.0,15304.179
2023-01-02,15508.7998046875,15306.239
2023-01-03,15550.0,15299.641
2023-01-04,15571.7998046875,15295.614
2023-01-05,15560.0,15296.398
2023-01-06,15620.0,15290.959
2023-01-09,15602.2998046875,15296.562
2023-01-10,15580.0,15297.032
2023-01-11,15528.900390625,15296.715
2023-01-12,15414.0,15289.721
2023-01-13,15172.0,15273.181
2023-01-16,15114.7998046875,15241.382
2023-01-17,15082.0,15212.375
2023-01-18,15162.0,15176.11
2023-01-19,15096.0,15148.586
2023-01-20,15141.0,15116.635
2023-01-23,15055.900390625,15098.477
2023-01-24,15007.0,15074.59
2023-01-25,14955.5,15045.578
2023-01-26,14938.7001953125,15014.446
2023-01-27,14942.5,14981.101
2023-01-30,14970.400390625,14954.419
2023-01-31,14995.0,14935.638
2023-02-01,14990.7001953125,14918.898
2023-02-02,14855.0,14902.786
2023-02-03,14881.0,14876.517
2023-02-06,15078.7998046875,14861.086
2023-02-07,15200.0,14869.294
2023-02-08,15147.0,14886.905
2023-02-09,15117.0,14896.756
2023-02-10,15140.0,14904.76
2023-02-13,15182.2001953125,14918.715
2023-02-14,15211.0,14935.875
2023-02-15,15179.0,14952.638
2023-02-16,15210.0,14961.064
2023-02-17,15142.0,14976.687
2023-02-20,15159.0,14984.606
2023-02-21,15162.5,14992.988
2023-02-22,15233.0,14997.395
2023-02-23,15192.0,15012.145
2023-02-24,15210.0,15022.578
2023-02-27,15257.7001953125,15034.521
2023-02-28,15209.0,15045.475
2023-03-01,15240.0,15048.764
2023-03-02,15243.0,15053.982
2023-03-03,15322.0,15061.238
2023-03-06,15255.099609375,15076.798
2023-03-07,15352.0,15084.711
2023-03-08,15437.0,15100.006
2023-03-09,15450.0,15118.86
2023-03-10,15489.0,15139.709
2023-03-13,15472.599609375,15161.088
2023-03-14,15409.0,15178.187
2023-03-15,15372.0,15184.169
2023-03-16,15479.0,15188.978
2023-03-17,15422.0,15203.01
2023-03-20,15368.5,15207.3545
2023-03-21,15340.0,15207.728
2023-03-22,15294.0,15204.239
2023-03-23,15251.0,15195.697
2023-03-24,15047.0,15182.423
2023-03-27,15148.0,15154.371
2023-03-28,15107.5,15137.932
2023-03-29,15061.0,15117.469
2023-03-30,15031.5,15093.177
2023-03-31,15020.0,15067.865
2023-04-03,14988.0,15045.027
2023-04-04,14915.0,15022.421
2023-04-05,14958.0,14995.495
2023-04-06,14956.0,14971.002
2023-04-07,14932.0,14950.85
2023-04-10,14906.0,14931.12
2023-04-11,14955.0,14912.109
2023-04-12,14913.0,14900.297
2023-04-13,14823.5,14885.31
2023-04-14,14720.0,14863.898
2023-04-17,14693.0,14832.316
2023-04-18,14860.0,14802.814
2023-04-19,14890.0,14797.119
2023-04-20,15006.0,14793.74
2023-04-21,14946.0,14800.379
2023-04-24,14838.0,14804.257
2023-04-25,14945.0,14798.702
2023-04-26,14935.0,14807.097
2023-04-27,14841.5,14809.408
2023-04-28,14684.0,14800.006
2023-05-01,14663.0,14780.02
2023-05-02,14671.5,14760.92
2023-05-03,14752.5,14744.17
2023-05-04,14680.5,14735.571
2023-05-05,14700.0,14719.934
2023-05-08,14668.0,14713.22
2023-05-09,14750.0,14705.92
2023-05-10,14767.0,14708.839
2023-05-11,14691.0,14704.712
2023-05-12,14770.5,14693.788
2023-05-15,14743.0,14700.888
2023-05-16,14795.0,14707.714
2023-05-17,14885.0,14713.232
2023-05-18,14876.5,14727.374
2023-05-19,14916.0,14739.891
2023-05-22,14918.0,14759.542
2023-05-23,14886.0,14781.066
2023-05-24,14895.0,14790.105
2023-05-25,14945.900390625,14799.076
2023-05-26,14970.0,14812.207
2023-05-29,14948.0,14830.722
2023-05-30,14960.0,14844.297
2023-05-31,14979.0,14856.4
2023-06-01,14984.0,14866.07
2023-06-02,14907.0,14874.119
2023-06-05,14983.0,14876.219
2023-06-06,14849.5,14890.166
2023-06-07,14872.0,14884.788
2023-06-08,14889.0,14880.576
2023-06-09,14836.0,14876.391
2023-06-12,14833.0,14864.982
2023-06-13,14871.5,14857.633
2023-06-14,14869.0,14856.864
2023-06-15,14909.0,14850.923
2023-06-16,14897.0,14849.421
2023-06-19,14928.0,14847.236
2023-06-20,15008.0,14851.281
2023-06-21,15016.0,14863.866
2023-06-22,14943.0,14874.912
2023-06-23,14935.0,14874.001
2023-06-26,14987.0,14873.856
2023-06-27,15039.0,14884.086
2023-06-28,14982.5,14897.78
2023-06-29,14981.0,14899.914
2023-06-30,15064.0,14903.222
2023-07-03,14986.0,14919.719
2023-07-04,15056.0,14922.386
2023-07-05,15010.0,14933.224
2023-07-06,15077.0,14934.038
2023-07-07,15189.2998046875,14944.184
2023-07-10,15128.0,14965.116
2023-07-11,15216.0,14973.612
2023-07-12,15156.7998046875,14988.924
2023-07-13,14928.0,14999.729
2023-07-14,14954.0,14987.495
2023-07-17,14951.0,14979.264
2023-07-18,14982.5,14970.756
2023-07-19,14986.0,14963.056
2023-07-20,14992.0,14956.511
2023-07-21,15051.5,14950.966
2023-07-24,15018.0,14954.011
2023-07-25,15021.5,14953.327
2023-07-26,15032.0,14949.392
2023-07-27,15007.0,14949.049
2023-07-28,15095.0,14947.775
2023-07-31,15088.0,14958.168
2023-08-01,15104.0,14963.191
2023-08-02,15131.0,14966.056
2023-08-03,15220.0,14977.232
2023-08-04,15161.0,14995.024
2023-08-07,15163.0,15002.185
2023-08-08,15232.0,15011.236
2023-08-09,15207.2001953125,15023.483
2023-08-10,15207.0,15032.4375
2023-08-11,15259.0,15039.001
2023-08-14,15317.0,15052.192
2023-08-15,15347.0,15068.396
2023-08-16,15311.5,15082.846
2023-08-17,15362.0,15094.378
2023-08-18,15362.5,15108.519
2023-08-21,15278.0,15122.058
2023-08-22,15318.900390625,15125.422
2023-08-23,15317.0,15130.893
2023-08-24,15294.099609375,15136.36
2023-08-25,15239.0,15138.224
2023-08-28,15288.0,15134.8
2023-08-29,15255.5,15135.677
2023-08-30,15196.5,15130.075
2023-08-31,15216.0,15123.515
2023-09-01,15231.0,15117.029
2023-09-04,15233.0,15114.098
2023-09-05,15227.0,15111.873
2023-09-06,15298.0,15108.399
2023-09-07,15336.0,15112.059
2023-09-08,15342.0,15116.962
2023-09-11,15318.0,15123.957
2023-09-12,15339.099609375,15126.71
2023-09-13,15350.2001953125,15131.022
2023-09-14,15353.0,15137.249
2023-09-15,15395.0,15143.324
2023-09-18,15346.0,15150.597
2023-09-19,15377.0,15152.466
2023-09-20,15384.5,15158.794
2023-09-21,15361.0,15164.004
2023-09-22,15400.5,15164.111
2023-09-25,15368.0,15168.7705
2023-09-26,15405.0,15170.989
2023-09-27,15493.0,15175.453
2023-09-28,15569.0,15187.09
2023-09-29,15474.0,15203.21
2023-10-02,15448.0,15209.669
2023-10-03,15516.0,15213.893
2023-10-04,15622.0,15224.341
2023-10-05,15591.0,15243.031
2023-10-06,15631.0,15253.119
2023-10-09,15603.0,15268.01
2023-10-10,15691.400390625,15279.886
2023-10-11,15718.5,15300.172
2023-10-12,15693.0,15316.67
2023-10-13,15739.0,15327.8955
2023-10-16,15676.0,15343.351
2023-10-17,15675.0,15355.045
2023-10-18,15728.2001953125,15362.178
2023-10-19,15807.0,15370.565
2023-10-20,15856.0,15384.697
2023-10-23,15868.0,15400.879
2023-10-24,15874.0,15418.455
2023-10-25,15868.0,15432.425
2023-10-26,15877.5,15444.499
2023-10-27,15920.0,15452.195
2023-10-30,15903.5,15464.069
2023-10-31,15843.0,15474.452
2023-11-01,15748.7001953125,15478.43
2023-11-02,15900.0,15472.852
2023-11-03,15838.0,15478.834
2023-11-06,15582.099609375,15476.354
2023-11-07,15570.0,15455.11
2023-11-08,15643.599609375,15435.832
2023-11-09,15616.0,15423.924
2023-11-10,15713.7001953125,15405.828
2023-11-13,15683.0,15396.903
2023-11-14,15667.0,15389.099
2023-11-15,15281.0,15381.981
2023-11-16,15487.7998046875,15342.767
2023-11-17,15475.0,15322.561
2023-11-20,15399.400390625,15297.887
2023-11-21,15382.099609375,15278.434
2023-11-22,15501.2998046875,15259.452
2023-11-23,15612.7998046875,15255.426
2023-11-24,15495.0,15252.226
2023-11-27,15560.0,15244.056
2023-11-28,15466.5,15240.906
2023-11-29,15259.0,15231.913
2023-11-30,15407.0,15213.916
2023-12-01,15549.2998046875,15204.775
2023-12-04,15437.400390625,15204.582
2023-12-05,15519.900390625,15193.393
2023-12-06,15457.0,15201.602
2023-12-07,15480.0,15203.713
2023-12-08,15500.0,15201.651
2023-12-11,15560.2001953125,15200.959
2023-12-12,15647.0,15208.536
2023-12-13,15569.0,15221.947
2023-12-14,15275.0,15234.069
2023-12-15,15468.0,15214.062
2023-12-18,15282.7998046875,15215.142
2023-12-19,15454.400390625,15192.728
2023-12-20,15455.0,15196.219
2023-12-21,15518.0,15202.8
2023-12-22,15440.0,15209.431
2023-12-25,15409.2001953125,15208.807
2023-12-26,15460.0,15206.003
2023-12-27,15400.0,15206.614
2023-12-28,15373.0,15206.125
2023-12-29,15425.0,15200.689
2024-01-01,15383.099609375,15202.849
2024-01-02,15383.0,15195.232
2024-01-03,15498.0,15187.4
2024-01-04,15555.0,15198.963
2024-01-05,15511.0,15210.064
2024-01-08,15477.5,15218.165
2024-01-09,15495.5,15222.868
2024-01-10,15534.5,15228.678
2024-01-11,15555.0,15235.268
2024-01-12,15556.5,15240.103
2024-01-15,15503.2001953125,15247.115
2024-01-16,15546.0,15249.154
2024-01-17,15625.0,15252.329
2024-01-18,15624.0,15265.206
2024-01-19,15613.099609375,15275.322
2024-01-22,15601.0,15285.202
2024-01-23,15655.5,15293.634
2024-01-24,15715.0,15303.395
2024-01-25,15714.5,15316.6
2024-01-26,15808.0,15321.411
2024-01-29,15767.599609375,15343.036
2024-01-30,15828.0,15359.587
2024-01-31,15785.0,15374.502
2024-02-01,15769.0,15384.858
2024-02-02,15726.0,15391.287
2024-02-05,15727.2001953125,15397.503
2024-02-06,15711.5,15404.555
2024-02-07,15733.0,15406.385
2024-02-08,15647.0,15409.008
2024-02-09,15660.2998046875,15399.381
2024-02-12,15598.0,15390.353
2024-02-13,15579.5,15383.106
2024-02-14,15661.5,15369.64
2024-02-15,15553.099609375,15367.716
2024-02-16,15672.0,15353.333
2024-02-19,15628.599609375,15353.295
2024-02-20,15634.0,15348.424
2024-02-21,15661.0,15344.781
2024-02-22,15642.0,15342.904
2024-02-23,15588.0,15339.554
2024-02-26,15586.099609375,15329.465
2024-02-27,15638.5,15327.567
2024-02-28,15653.0,15325.242
2024-02-29,15712.2001953125,15325.122
2024-03-01,15704.0,15330.207
2024-03-04,15691.900390625,15333.376
2024-03-05,15766.0,15337.793
2024-03-06,15751.5,15345.365
2024-03-07,15668.0,15351.518
2024-03-08,15621.0,15348.116
2024-03-11,15536.2998046875,15343.698
2024-03-12,15518.0,15333.959
2024-03-13,15546.0,15321.024
2024-03-14,15574.0,15310.234
2024-03-15,15630.0,15304.983
2024-03-18,15639.2998046875,15304.225
2024-03-19,15743.0,15306.869
2024-03-20,15718.0,15315.471
2024-03-21,15687.0,15320.608
2024-03-22,15723.5,15324.94
2024-03-25,15802.599609375,15332.226
2024-03-26,15784.0,15349.817
2024-03-27,15828.0,15357.465
2024-03-28,15877.0,15373.016
2024-03-29,15877.0,15387.504
2024-04-01,15848.0,15403.547
